validationSplit:0.2
correspondingWeights:/usr/stud/alleboud/vision/trainedweights/04-11PM_April-10-2017_kc_LSTM.h5
batchSize:100
Beta:500
meanOfMeansImage:False
startingweights:/usr/stud/alleboud/vision/trainedweights/weights/mergedweights.h5
total number of samples:1019
val_loss,loss
854.851253584,388.867199763
821.557659224,395.374494962
813.427366219,384.942670108
808.45657199,382.651127634
819.022965076,388.032988472
823.085106345,377.392455306
832.684575698,386.011675501
821.983533523,386.153609013
834.264992209,393.373358604
823.310964996,386.827904637
807.107173546,387.692350142
827.595691606,391.339133982
808.016702989,393.970360504
809.473670511,390.689739204
817.321451075,387.127733944
814.634466134,389.367757692
815.959562713,386.266320164
840.361045389,386.070543067
802.161439933,388.961734046
826.380948534,391.337477702
787.635517046,389.319494891
848.444790709,389.229808503
822.054812413,382.350808641
808.016568352,386.344823826
850.607178333,383.408963443
840.562899272,390.296876311
788.760932773,386.932966642
823.860855851,383.741045993
815.651296129,385.471716945
838.302120134,389.066021597
832.522411421,388.346587199
869.052526586,380.95750783
848.883903055,387.198001885
827.737780253,379.945350694
830.476830726,385.311673685
783.765938703,386.015947775
800.418704164,384.273470171
826.091223623,387.377511803
842.948507421,383.045117337
782.176563338,387.230854339
815.178109562,381.225505244
807.80582802,383.508775395
819.412450753,379.546850661
805.100782357,387.333294734
828.458268259,382.861330184
852.770452761,379.8826806
747.125060287,391.302044921
790.766374625,381.430136464
800.10355826,384.628064395
797.5840677,383.641732152
813.601479025,385.298040659
819.011924295,384.655842787
818.469647277,378.824511663
800.364490733,384.30288144
813.652385936,380.573528266
853.383105708,384.354232601
827.064516254,388.044614453
812.916812523,376.545841989
824.830328698,384.32246427
821.629898969,386.747043446
822.964481429,377.440782325
812.638006921,376.495304225
832.652060266,393.273968375
819.405906976,379.060185906
848.419062895,376.492423684
851.363690395,381.560525344
804.569802378,386.159265904
849.136080274,386.580739776
789.659922731,385.651720574
817.495298498,384.019978904
820.173703362,380.365354479
864.382025924,389.109884999
822.791297763,383.76801389
796.407262914,382.172097797
808.928899578,382.106755356
819.294110167,384.181371396
843.780936596,387.886334097
790.047985301,384.155086681
819.779352674,376.794208082
827.030838611,382.461128469
835.073365754,382.188578038
802.957042918,379.051317835
816.782288495,375.838006142
824.02086056,378.106156238
851.303543091,378.285990803
824.187181809,380.75525127
820.379191978,383.250700126
835.410451852,383.911737922
817.108544742,378.357601704
790.69101386,386.129122588
836.0611671,376.867464124
808.894780477,371.235366821
821.242938173,378.099263384
853.042690651,384.276389374
776.255132638,389.453542136
857.354187161,381.540602702
790.002434525,379.131181495
803.152389676,377.862815997
841.958384196,378.857477855
827.098303701,382.465961761
818.531714346,385.34883773
787.269568649,377.92452928
822.673240512,372.491303801
804.214228462,378.935956241
816.904124241,376.53586555
859.100960376,373.107104249
798.388787064,378.510714853
825.016104455,377.904216088
819.339905533,378.844679569
801.713656407,378.753870116
802.101770887,376.038497363
829.872698167,376.891579376
809.630441853,375.562873045
825.950234955,376.325662999
822.496031668,374.625887725
823.726368624,377.813792036
830.960737191,379.193606511
788.124975466,381.421117865
812.551902771,378.640322445
808.018933764,370.52400479
808.979382833,372.495765265
808.935662513,376.211630137
815.370431339,373.484854763
841.457259533,379.527629454
817.601645526,379.010552342
787.003403458,378.277856651
787.315223095,378.284527925
825.061113844,380.613139896
774.759094537,375.879116597
786.662756378,376.205748576
826.194938061,376.957715555
804.616277059,377.30209697
790.641728121,375.070329069
832.364479364,372.982774699
839.736072914,375.560049888
843.451398662,376.454071887
847.695344214,379.121674988
860.488092909,376.086601866
816.280332977,376.693243483
858.582097072,373.211148221
786.174395393,372.032155792
799.783056521,376.262697185
827.874718909,369.818575058
834.955244326,373.393954786
844.008403404,373.589905347
838.025971207,374.320054598
793.291247499,375.123569606
841.770145341,377.265330777
862.557997311,375.593294296
834.193704493,383.333181089
803.827445535,375.16731646
801.890241436,377.393931945
831.037463469,374.812736745
841.882099226,375.185886875
832.143463135,378.528421414
826.79398331,362.295894038
832.470970752,371.385425778
847.428060793,369.39519805
856.19860795,371.040122658
853.900204528,371.789060815
850.025609783,380.300198888
833.968371073,373.176780654
829.846446617,372.369380272
822.844848633,380.9337381
853.96411821,378.682907853
865.463953355,373.583020637
873.045106476,372.879137753
836.547503153,374.377852925
800.861413843,381.453960863
812.169819103,374.428573889
824.820004631,371.922270043
829.246361527,364.453678248
804.297021903,370.174628041
839.155380249,373.999524824
845.552889057,371.673484662
832.092729157,372.089491206
851.193702249,370.814935696
827.762457605,374.991480915
839.174100539,371.179449257
808.189524931,370.136087242
847.734888264,374.47906906
807.357613807,373.928450696
808.55104424,373.318128387
869.188401615,369.968373304
840.425774518,377.009223704
844.475380692,372.966490669
828.11987918,367.706704824
852.809493271,370.504418496
815.970620548,372.924677094
818.43600778,372.204318649
810.48364916,364.497200902
839.685377233,370.321967002
822.145610435,367.485335274
859.447191575,372.758610731
816.772856469,362.764981697
805.506963094,369.01042531
846.775754143,367.907579293
836.993854298,374.053160685
816.999800589,374.716411286
853.23163141,372.292250557
833.926219267,373.327496113
796.233511382,368.972047771
853.189424552,374.949913072
823.124571108,375.429730655
840.413471596,372.710776393
850.624487783,373.182795332
826.282510496,366.070020804
806.029901392,370.298272911
830.628747229,366.874687242
824.394208571,369.475619357
819.918200923,365.778051739
856.712731305,369.173780383
858.265650581,366.650493224
792.411373213,372.277994074
845.338380552,368.735802961
777.130423303,370.321357587
823.564883961,366.829346826
821.486612507,369.737078708
811.883789511,369.27364457
842.92904708,369.106071051
825.139222837,367.780459351
807.002647549,369.947092817
785.315222796,371.828437571
788.217339011,376.001257025
776.256277945,360.604559682
802.659485462,368.529945982
837.091444427,368.00769511
797.602403678,366.850981355
837.767456354,368.917641388
824.412227556,372.434507031
832.758248572,368.550600391
842.509614683,364.57739211
809.152568742,376.325512939
785.913064545,367.887784619
806.267507217,368.176815571
820.253916423,365.860547306
794.59616762,369.872610455
809.131362915,369.473497168
811.737817203,372.1169325
831.182063383,367.890304472
820.52293381,378.322485895
834.103111417,372.605625082
847.271693361,372.367431079
815.640771006,372.010560486
820.002568862,367.164227819
827.720250148,365.162754925
823.556117039,365.935511396
843.668244904,371.045880277
823.16509187,369.254568275
823.321036694,367.094617411
798.970862295,370.429489791
811.120720508,369.881527953
816.651059169,377.626263203
787.641886842,366.268718041
833.085936752,367.360462119
831.829580569,372.794119712
844.639758391,369.772580668
835.885724834,361.086833275
804.158000572,366.526926474
809.726782705,366.095126099
833.346987406,375.816023563
817.852157294,365.144150529
813.859548831,366.462319778
842.028372821,367.809260082
844.758946437,364.509626049
833.619406307,368.907584723
826.418134951,367.36943335
842.650657205,370.628386141
801.528449115,364.798463693
800.387423048,371.6671664
834.208525265,368.360131012
821.39424612,367.169738489
831.136034498,359.405300959
852.830659605,360.22252744
839.683734819,363.711147472
794.939181608,364.991639962
817.38977694,371.305637664
862.57196404,368.378121593
851.15769031,365.493487025
836.333626242,361.359947626
786.864624323,366.700218996
771.463674358,365.969688743
795.870618334,367.305755709
872.620634939,368.705808955
835.527084201,367.962598929
841.377134286,366.5472106
822.61903157,363.28294953
845.142101662,364.808330419
854.353320851,365.221043405
809.945189233,365.868702005
829.797455133,363.724706638
857.814150343,367.666379074
868.061511171,375.72847921
814.011618969,367.809462658
835.863805584,370.508196872
817.91932768,367.86824251
796.498475916,363.42952293
824.962787553,363.799753762
798.022667978,367.882274979
800.05279915,368.812360143
775.014845904,365.380671214
793.240974576,370.202340998
786.003275404,367.52533399
798.975112765,360.632441047
791.011219249,367.536784634
775.305079441,367.691028618
817.596576616,372.613852097
760.252529069,371.938242719
825.394109539,366.000485005
827.478681078,366.525644314
819.25891218,362.808813177
849.833461387,361.895357471
800.426556008,362.635763531
826.93644864,369.749902643
839.356126075,368.895219393
816.673525193,364.782662655
814.415166668,365.661242339
828.24403127,367.084694798
799.669709598,358.408273709
800.452378217,355.428515101
808.459273694,365.944093669
783.436686497,368.51630659
830.510994107,367.117636651
800.957802567,364.985595235
821.164505753,360.330089078
859.300416086,355.833333677
812.28071699,361.167649298
827.697538488,363.987142738
821.539255628,359.25871553
841.104503407,366.612579252
812.987821841,357.488046939
829.393142551,361.98605019
802.690174776,369.539810555
862.450149985,373.827282771
867.467897303,373.649221315
851.180660622,372.610363732
839.149858512,366.949615947
839.669878642,367.395655813
873.127500048,366.800058657
810.338238585,365.232712447
810.833039826,366.33449194
833.367831062,361.835010178
752.254367155,366.270913341
774.500887403,376.44669094
852.648303163,363.252163191
818.323571598,364.718309695
853.681782292,358.81790002
838.920285543,359.043609338
774.548121733,359.190288239
792.580791099,359.117689636
818.865756166,366.349938141
800.988792719,365.329911214
836.301666559,365.461137643
806.008320678,364.850300327
805.945981044,364.779578367
769.227350422,366.274781678
775.800857694,359.489730273
806.054746441,362.612767881
863.389128292,363.48572573
812.006451027,370.376970677
842.026343701,360.393346026
859.095027849,357.312118062
818.451894872,358.101016928
767.271263422,363.008154278
859.248072007,359.090559509
840.523086099,357.349938094
856.187638526,364.118950499
835.426178128,360.739957564
822.873854394,363.169416088
816.358714235,359.011141069
867.500455669,363.036354112
804.573671977,362.9235647
854.6656361,365.241247633
776.201674817,367.081302666
844.449471567,363.954839227
798.617136787,364.386314907
820.662724364,369.963378157
823.471913506,365.499033828
848.760682798,365.636859075
836.41414777,362.077871966
843.569706786,359.508596502
833.107543347,359.809051514
839.580984078,366.56925735
855.023858463,364.777789719
807.136570201,367.390776652
818.799875297,365.803496285
826.23327173,361.034397336
821.612000559,360.831556917
820.263844359,362.537495806
838.000496659,360.846714324
855.012552299,365.231405434
817.850931205,359.626799695
835.045332217,361.740814115
831.09296522,361.485371408
772.938702153,359.334975167
815.070415272,362.295551885
811.066866258,359.973727548
780.467682782,355.708871104
814.231507544,355.133422477
789.984062793,358.571858318
823.186698465,365.746298105
827.864575255,369.272578795
864.701601664,362.391835687
834.813898124,363.875163634
841.602984858,356.146295746
843.81989408,358.391409189
870.673850415,363.298086716
827.745732177,359.698685909
838.390650132,356.21130109
823.000730477,360.952172402
812.240448746,356.363251481
849.323518192,363.80748379
853.141568951,361.43735799
803.536614512,356.3594131
826.709452012,355.876064932
807.206550149,361.859651905
814.756147796,357.4536174
831.595148274,361.35223941
814.233105828,358.391615698
802.534700431,360.931511347
818.380096136,363.037010989
792.863675884,357.521566941
815.124148949,364.206849736
813.415481119,359.675420001
756.981247846,365.448592297
795.035315271,368.543242004
813.786872116,356.738442263
813.370309418,356.51367796
810.723270042,356.293350641
774.753687541,358.419567272
784.973145279,353.366562732
787.107911652,356.972503756
801.373101478,356.202438823
796.97029787,360.32415734
823.300708247,361.750247651
836.81108557,357.265944311
807.627533857,371.0856825
836.414881688,359.486147453
807.67922465,363.512240919
831.589978536,354.501268539
813.876268723,357.397932462
804.484959023,360.86352511
805.671742009,356.881375646
777.449431625,351.054285342
830.955684437,357.96633209
792.187430139,360.121954748
823.696872936,355.873471594
802.539149266,359.655177251
817.017584408,359.984359086
828.203631233,354.65231679
768.017323064,357.292094318
788.831822264,363.409511168
821.996413287,360.674319683
836.796289332,359.989768842
821.566594591,358.996282659
833.274646684,363.317972569
845.610277812,364.827956124
817.144143647,355.481792333
833.805477816,350.141300225
838.296566084,355.718721167
854.575772005,363.502233213
825.874844271,363.564506765
798.645425535,362.011248255
804.141058978,362.00395109
812.09954101,365.353515906
820.854229347,366.22221543
836.862862381,364.878163905
827.649799871,358.4677652
806.589531693,354.47874563
835.484537162,362.233484561
844.377084171,358.444833954
844.480698978,356.075687151
810.681386461,356.367731668
823.211972854,350.096995067
791.763295492,361.56761469
716.859724007,357.746060518
847.985514173,363.327696911
846.296722861,361.764008598
842.589733498,361.554670931
864.470614564,361.4587803
801.88138341,365.112150602
809.778148128,363.498974853
819.491089316,356.221776857
831.971620298,362.865243643
829.131469577,363.880326254
854.687779296,359.91921735
820.779061411,359.237724257
841.636488223,362.125390644
844.537208557,357.786583742
796.938739702,358.483555144
846.957564859,354.719708495
821.49470535,351.692231161
843.01169287,353.552146584
841.557880476,356.914033293
815.090029099,354.136153613
852.182575301,365.635388146
824.965958838,362.15316941
848.568395128,360.892390994
855.493522644,363.051015
822.80767538,356.813643941
855.677107418,351.285611861
809.591176501,359.269763221
820.995301939,359.875890065
771.500356786,359.182164198
797.805230085,359.024593985
829.763655868,349.602241282
849.896859113,362.455709305
835.538743561,361.142461905
844.311526878,362.32711689
818.4637514,361.624416843
805.558927199,354.132926332
827.160129622,355.772699836
854.95002582,355.695239014
846.350489598,355.949739608
848.007074393,363.318430801
841.192907595,361.179292925
820.863071965,359.58833327
842.152308894,358.140474565
823.024156009,355.426737779
824.130996405,358.466788778
820.761883306,362.364281964
867.052290673,363.849790047
840.83382715,357.553526709
821.892107496,360.420204584
800.84682704,357.393926
835.347575019,352.699753931
816.128056694,361.037335355
805.679834254,359.213334347
797.826729868,357.675650099
812.797819699,354.761249191
804.898986816,356.599523813
803.047321394,357.92780889
770.389280282,356.723896893
781.713097666,359.224403335
834.584363002,357.868349789
825.880206389,353.703625638
861.091426625,358.126044619
819.703996696,362.300491239
853.386091494,363.061786301
745.221424028,357.936507804
802.718876259,360.425289505
854.505164053,356.884889755
843.699651531,359.786158088
797.59470891,357.284688095
824.923737021,359.105794801
821.699238048,360.301646133
847.078564663,357.269460198
826.060101528,364.602105451
810.306757759,357.154036539
836.933304431,351.404594562
802.04329083,353.491819136
826.695670782,359.948785653
790.897387635,356.423824287
795.65064434,354.005329436
840.015947978,351.549248257
818.198035147,359.365518114
823.232169507,356.957812116
797.434067969,355.474932899
818.208701339,358.450123325
808.796348871,360.384928323
754.276301216,355.190578344
833.47216752,350.006368157
843.278394811,357.387453699
812.20851973,363.114688897
844.927227095,357.147513641
779.109313217,353.956515634
805.358378092,355.54623385
821.031577017,359.935404491
828.489594852,358.469424008
803.58842558,355.522659863
789.599050036,359.712660433
815.733039258,356.050239048
850.137931525,352.532838412
852.340225519,352.799207769
835.072354485,356.517474028
821.387375925,361.132628739
830.211757286,363.802965972
808.107140635,359.593196658
812.80445069,353.201418075
809.73684842,353.616389128
828.138069452,361.539514319
768.415773579,356.559968071
814.12728807,350.380321292
820.857266295,348.138552847
822.018058926,357.956936608
842.015202691,349.612497622
811.6889255,351.005332572
815.591109631,360.218408596
830.881608402,359.056575003
839.882328407,353.137607411
827.528536927,350.043602505
818.554545982,355.885948134
832.774097368,361.350139126
822.907694499,351.705891241
810.57197511,359.581309032
789.442147797,355.645129713
794.077772103,357.267896219
798.93909215,359.326589479
764.829721488,355.057290762
833.678652146,352.390730501
813.536814671,349.698053278
820.821848103,348.234044174
813.235381482,361.450393396
741.516347399,358.403947046
799.528151568,349.170826777
799.395865496,354.975174699
823.061380723,352.138189772
803.986830468,359.31584439
802.74841144,355.606309388
775.817429636,355.426784445
807.430553511,350.45525992
827.233072468,354.736939694
796.27605169,360.863432902
789.0508553,355.903838269
764.48603761,361.32833647
789.102472642,354.331774285
765.921113856,352.426761744
793.354909261,353.158984225
778.10362842,357.081675711
807.906359355,352.612538344
820.55067399,353.83929771
795.16262967,351.067602052
826.310387256,356.972837577
825.309914682,358.635968682
797.77648088,356.693998091
797.590601603,347.245267061
802.572321424,352.336236497
779.808952481,357.884298875
842.931633893,360.357364397
818.257400812,358.10376248
794.820217507,361.469472312
807.101796019,363.306693516
767.140674367,351.6517832
809.023503771,357.421222617
805.378007029,360.817531281
833.397173414,353.28428678
819.754518098,355.603100268
817.756366505,354.958722916
824.119750677,347.437615377
831.275753395,353.550370714
852.377570208,353.953004334
829.977618199,352.428131291
850.947177962,358.098659398
825.735852709,355.853910294
818.217643289,352.182567011
833.988763847,356.074113249
803.18841448,358.302398869
767.227402781,357.037301608
816.488859139,358.501103781
845.34856699,360.523448593
814.954382055,356.712315191
864.553640927,353.813597416
833.898310044,361.441023938
826.935300939,355.359248062
852.455529905,358.189889358
838.659047893,358.004722642
851.84694522,357.451448593
820.247166353,354.766287681
844.405318615,356.663833899
839.628526725,360.662132965
840.581828099,357.068522447
831.278476939,358.013905812
858.222213745,362.636336157
848.777629777,359.362712837
849.811714472,361.711002373
831.069063822,357.232565663
836.49526813,367.716821214
830.937956268,366.754311778
853.931119133,357.633097081
834.976683822,355.714592869
780.115564085,355.813977154
844.625882616,352.240459887
826.625199262,360.940439751
797.638415916,356.327005585
802.110207352,357.444866017
803.855531879,354.400664347
786.253451179,358.770968478
817.010853337,350.353370807
821.790341396,353.967866207
830.34411651,356.852067631
822.59111741,356.030206224
816.270490011,352.383147164
850.87441119,354.47236989
846.509355732,353.123356263
850.944208482,352.216325538
839.507199755,355.907605879
820.417402679,359.707799385
819.722923428,352.640095436
823.760497448,354.97476332
777.920892304,348.638137958
846.415821749,349.393239495
848.148157456,358.492333535
809.156337214,352.09653515
816.733385423,357.057202766
826.8630036,350.262660863
793.770743426,349.328996342
808.476474986,355.629377494
826.474063649,356.316963336
828.032306896,362.696763302
823.925885668,357.742713039
835.594921187,346.878410293
844.533211502,352.318218301
857.624719956,353.184698842
851.886778588,351.80801298
867.324579127,353.799107745
857.917969797,356.033170922
773.087837369,361.16567366
837.774188023,348.677402894
855.729489345,353.222823909
849.041307188,355.317996253
873.514560475,355.501748395
832.599020565,347.92779981
857.328701094,347.190941746
839.582022873,349.979738388
815.686321034,357.52648439
838.61298131,353.292655711
823.036104539,351.678925965
823.338629779,355.433307952
833.357949051,352.159774874
802.383213866,351.96110207
832.567972669,354.601213795
794.284428316,348.744966378
800.122884115,359.01389411
837.099365384,355.819763932
822.311931087,360.755472101
818.519180148,351.046325309
813.776538924,350.99044416
840.958580167,351.193583015
830.088411967,352.216708037
819.426119935,355.032237515
831.608383029,353.147762182
834.919106427,348.840764941
825.437784831,350.147157353
815.405603446,357.07130507
860.237968594,346.299479853
834.881310556,348.147248157
810.54216153,350.733853486
844.824272455,356.340588529
823.777381897,352.829579453
844.794902278,345.610747355
867.361851561,351.496575759
862.070018993,356.277099422
784.111447802,352.524023138
859.833477993,352.681607393
847.740586973,349.98511566
863.703350591,351.738140457
836.442781785,347.473594151
855.032616858,357.486230675
836.287469153,354.169497624
828.069781285,354.776607209
832.550291323,354.179123861
835.400709264,351.513199508
813.649782517,352.138967877
831.780419294,348.973650973
832.879022187,353.299848217
843.037431605,351.338511461
835.47799189,347.201081352
840.239161174,357.555183083
841.147510454,352.519648452
872.051804636,351.453643799
837.898369583,355.357329667
836.6587122,354.678013433
861.356913099,357.683070926
864.977551479,355.345709678
820.06306667,354.948759769
843.677116992,357.268703344
864.655950658,356.051101685
814.290940079,353.223565412
819.444884955,351.217582937
830.120596643,353.366850871
856.195200752,356.165451611
780.07067916,358.865973584
844.560027029,350.5252928
803.875122968,353.506231764
865.023803412,357.124383657
819.87527406,350.778353077
833.774197298,357.289158827
855.026037777,355.452390987
808.25953779,352.207439867
793.259190428,350.824030309
834.23226839,357.175325546
813.587950463,354.430022351
820.310260249,350.829458412
826.654826146,343.038851639
754.258641411,353.596460448
776.07149745,350.07158469
813.250927794,351.414883947
776.429888407,352.098904662
790.453080869,342.87969615
810.631221397,351.150557442
787.942574295,347.730201581
815.862067578,350.229740541
793.892841115,356.555125886
829.423336702,350.97516253
828.330458398,353.675490069
817.901351181,345.964126119
777.695670483,345.899254922
805.220169666,349.24829242
787.212575576,353.353185736
823.351423525,354.178621725
811.362229142,347.026493143
825.96104102,347.998561742
843.800385718,351.439966073
810.835102007,357.669672398
830.358562395,358.494039992
878.724831824,354.636739251
862.129208883,353.018705778
849.01231504,347.987822363
816.357461069,348.982324331
832.77403364,346.945265975
813.094797022,352.311480657
824.282789043,359.59581574
831.976007798,355.990257872
805.611356249,353.957359267
844.762598374,354.287191567
829.663535623,346.954966633
796.956082961,350.537033456
834.2283397,345.997880994
826.718328139,345.933457731
812.19276503,349.834035581
800.846180935,355.806089904
852.095532885,349.111845426
799.918424719,355.934798633
776.203937306,353.091874292
847.139438554,348.597347564
845.399613324,355.759013545
823.737243952,349.576673168
817.479007197,352.845025747
819.003708933,348.158701704
832.310132045,354.74998549
847.023498535,356.728017795
859.783594767,357.678481307
843.71696532,359.502725707
829.524630827,358.16258661
850.815009772,353.124381645
834.376365811,356.753829675
841.413173451,353.710386592
806.290441326,348.585679598
855.124925352,353.9921113
855.699717653,347.610818968
842.660449309,352.892508478
852.113019158,350.131957353
824.25667572,343.174004584
819.892590242,347.547389399
850.277987761,347.395454547
831.686731226,348.443250691
810.981017917,355.134007647
779.779231352,353.807938418
772.748717364,358.12701753
837.548487046,350.303230239
838.511497348,354.103729622
805.221285801,356.727299602
844.221316319,349.983735348
797.777547649,348.209364347
823.991523892,350.065887732
863.092249552,350.559699497
843.650320016,351.29848279
841.887220046,347.419537503
844.345662136,345.93190405
851.260750415,348.192492994
818.882854088,344.356802911
839.700635424,344.035154471
823.614757762,346.369668879
848.946049559,346.503960171
813.272217096,350.746365225
839.002043331,360.981954844
826.683601828,354.1038853
838.463361553,347.367832488
800.886046914,350.914094843
833.4444239,350.992036738
816.540048936,358.085609108
813.225867926,351.233557391
824.898827048,352.606083689
855.656736935,354.313640009
821.899415409,352.843067567
816.752207588,349.156347216
807.205461091,352.508166401
842.139489118,350.132330116
808.294588725,352.455889556
821.514558381,357.641300318
808.437022789,354.993450703
843.250140171,350.008653886
841.317411834,355.289682119
846.318906597,352.367464686
859.602501963,354.59521241
828.542339998,354.597867158
849.201105155,351.657608594
835.590462928,350.013086705
870.783696642,351.700048295
842.46261118,351.516595571
842.093444974,352.189189981
830.285467709,348.89621524
856.108112709,351.568911125
817.403458838,355.439017547
849.90467999,351.94370443
847.327536789,354.841421958
841.209651124,355.55809592
816.264094633,351.115531594
845.370152642,355.826538928
825.743829316,352.120394186
807.641224281,353.769432864
836.683275559,349.321724734
820.502042583,352.106671573
817.835975797,351.142233726
802.005357481,349.911301689
812.668888765,354.763196465
788.375080632,347.65950513
807.655193104,349.739307708
844.584998785,351.832169702
819.666907965,342.816168756
817.554271474,347.750068899
788.60385057,344.285440691
842.455382254,353.953266354
834.024112477,350.530030373
835.943016501,347.175035442
844.734585033,351.856727272
838.996053808,346.29503318
845.975660885,349.496150947
829.89628631,349.37274198
820.534330779,347.271226005
846.556584078,352.857455763
850.911767847,351.163629778
818.159076616,350.661485637
844.204883201,352.001385461
876.567579681,350.394742814
838.249012667,347.796400527
825.175025641,348.049566538
804.684859033,343.739425472
848.505283879,347.936936361
816.916796965,351.456575171
810.201402702,349.676578592
835.085392073,354.53064461
821.573087804,348.075717762
811.040441027,347.693340793
815.504278295,346.060615212
788.660914702,346.925198186
744.728176192,352.996400798
805.363583583,345.836861452
821.822859371,349.736350592
837.663972892,349.135220206
839.957988963,348.073855067
849.79607526,347.591684166
821.963736141,348.814113172
826.833323011,343.188703198
806.014838424,347.76256126
795.206946579,348.987178873
808.282175401,344.85613115
809.846697639,349.576839143
834.544466804,344.447872326
837.436539295,351.806493092
802.796700272,348.212707239
834.539022558,352.057328487
822.101122239,353.199376955
851.634377723,347.291068329
827.232888764,347.832192357
859.429156584,348.723226348
841.620745491,341.839643139
838.377045575,348.622863301
852.570322074,349.663651823
816.699739942,354.618195844
829.554337296,344.752087552
803.285264707,346.15840514
819.865100487,348.827931597
860.399680343,348.368271717
846.348531237,339.773185496
826.893734053,351.167312716
813.837250803,343.501061562
838.787188661,351.67197582
828.47742896,346.472054043
859.233713786,351.354334357
813.507267073,349.286412339
824.443551755,348.25827354
768.510615031,353.945768579
853.023301816,344.359076564
786.42486303,345.543656987
818.353483462,347.809604715
854.032787398,351.746621536
827.607044145,348.859535451
801.483160131,351.626584387
837.916026695,347.197403422
832.416741913,351.547023563
807.959923539,347.525500619
785.535531138,353.62219037
807.17349662,348.618358121
835.513604856,352.130397399
851.1283508,349.695364829
825.948735405,345.424036412
841.135164747,344.296607363
761.148847543,343.870629902
803.251344718,349.641564118
830.499051861,350.531751761
796.874643214,349.055623014
762.928422217,344.101365353
860.21126691,352.153926264
864.020380207,346.722380562
825.867739509,347.722956652
826.076921949,345.077255062
828.055280199,345.529609914
846.391054789,348.835490689
756.930060742,354.425471955
815.421712988,351.104930573
813.48812956,345.36983167
831.593441832,348.769453177
846.464875464,348.731014603
829.788741467,354.517531693
810.036589828,347.540575367
804.876804277,353.488504796
794.789999719,350.926113573
829.199509265,349.460897715
831.755322924,343.826200239
851.694137872,349.087816859
815.563552408,346.344696045
812.497043684,338.780615496
806.487148808,350.104194313
825.765355278,343.967533603
832.336540821,346.94572299
836.430524639,350.74477232
852.760608299,351.995857847
809.968900494,349.907412289
790.417958278,343.770593093
802.897784364,344.169926181
838.900693407,347.208985405
797.370514963,347.549892777
799.273494346,354.526793685
825.723483516,348.909570238
821.679189794,345.221238306
826.593100155,350.404489154
832.538266949,342.978353021
849.094129525,345.135020063
802.312703002,351.238516591
824.449851691,338.99207788
823.010606953,349.340948561
809.771311143,344.246331619
831.657397551,351.016297791
842.294713488,361.243140659
793.558203005,351.909288839
853.856875401,348.382647087
800.168451197,347.400271457
820.974894954,346.184575555
812.910109726,350.374801776
741.083948472,351.400628494
790.438844269,349.852326188
801.893376369,347.481983021
801.152751698,343.404931847
855.814238904,347.768778421
832.007846458,347.801579013
860.705808004,344.476567461
810.473636852,344.167759808
875.386461595,351.819256274
849.091487062,347.537251572
853.747008679,346.110218727
855.548055761,350.408545652
809.725833519,349.671836245
826.904295828,347.859895484
858.189095142,349.141690681
839.219413309,348.246684443
835.785576016,347.200815025
853.657764659,352.238005937
841.04401667,344.164774514
848.718464571,353.749585111
806.93821073,353.587754513
863.452925888,342.505368005
834.174582687,346.069083653
832.901663537,350.462586666
816.21208161,348.818174397
826.847567988,350.353750779
771.608688354,347.620146956
827.989601434,346.87929446
842.454055786,343.683490309
829.99284662,346.227569393
842.620333503,341.662513873
835.071062125,355.980949917
838.655054878,345.321222738
859.377183353,348.68863252
844.212666829,349.011077881
844.875872593,349.376000668
841.696027868,343.855789091
873.864409204,349.974573802
849.337637957,357.561205905
832.362617493,344.294232796
821.300335604,348.211835522
848.49945951,343.360305552
840.562676523,350.743934023
828.324010662,348.312581349
820.001262141,346.993782277
845.469486461,343.921901679
831.873796949,347.381174661
849.232822343,353.817782349
866.529248256,346.527453557
856.861232084,347.745776873
820.564257453,344.814412685
824.985569673,344.003883128
832.269830741,345.174547816
803.472049339,343.506658917
836.550251082,352.168255344
822.875728383,350.731579225
836.837909175,352.344947581
851.109021355,343.41079197
856.118354648,345.863585302
832.090727413,349.81291723
847.385044322,349.291640393
844.104854509,346.349711693
831.340585447,346.443270537
836.102260664,349.2494607
854.869371601,351.761360168
844.259946038,344.755137063
868.595530342,339.826499799
827.519802617,344.541688603
876.248350405,347.816837147
823.59069525,348.809487044
851.103619145,345.239023501
809.436465843,341.817621149
845.58566733,351.593215942
826.636276096,344.453023805
812.277648627,343.205897887
864.821686838,345.940775678
871.206205031,347.109849988
856.711764317,349.050885347
852.365059049,339.125749506
830.884873334,350.613976414
845.847319659,342.697555823
791.878710728,346.278487036
838.940929488,348.88173596
794.101439233,341.119977612
858.601885328,346.100303322
834.294647366,349.903599558
779.82133798,349.609692813
836.225304697,350.335464384
815.15394323,347.072722546
772.061020197,340.659651774
827.790864683,346.203466029
832.501105963,344.968922808
812.887847003,349.898072787
803.332853429,350.514826628
777.614330217,351.9613581
823.562666351,344.989816397
815.46438823,348.389403642
834.38211643,343.061764021
832.088064007,342.563152571
841.528772092,346.911069063
850.757396174,347.712655565
837.539563946,345.566230072
852.079429028,344.579536859
851.168598549,346.333004817
814.445394628,345.32819989
855.972558564,341.708560593
845.652386983,345.366856113
841.346214145,355.042792478
822.588826647,344.157988472
793.636704987,354.049336252
852.255196814,342.924525068
807.259314593,350.793334212
788.188347312,353.095700597
814.388963138,347.929155408
